Trappc1	ENSMUSG00000049299.14		OTTMUSG00000005974.1
Gm22775	ENSMUSG00000094101.1		
Rps19-ps14	ENSMUSG00000082781.1		OTTMUSG00000018872.1
Emid1	ENSMUSG00000034164.17		OTTMUSG00000005081.2
Gm37651	ENSMUSG00000103734.1		OTTMUSG00000046474.1
Gm15586	ENSMUSG00000082564.1		OTTMUSG00000024064.1
1700022H01Rik	ENSMUSG00000112581.1		OTTMUSG00000064953.1
Actbl2	ENSMUSG00000055194.3		OTTMUSG00000054405.1
Gm42955	ENSMUSG00000105782.1		OTTMUSG00000055106.1
Gm38299	ENSMUSG00000104277.1		OTTMUSG00000051158.1
Trav7d-3	ENSMUSG00000096746.3		OTTMUSG00000015178.5
Gm37738	ENSMUSG00000104503.1		OTTMUSG00000048007.1
Gm13696	ENSMUSG00000096484.1		OTTMUSG00000013392.2
Gm13883	ENSMUSG00000087473.7		OTTMUSG00000014947.1
Cav3	ENSMUSG00000062694.7		OTTMUSG00000056497.1
Gm26362	ENSMUSG00000089490.1		
Gm47485	ENSMUSG00000111563.1		OTTMUSG00000063911.1
Gm15913	ENSMUSG00000081115.2		OTTMUSG00000027773.2
Banf2	ENSMUSG00000037307.11		OTTMUSG00000003371.2
Gm13330	ENSMUSG00000085319.1		OTTMUSG00000011461.1
Grb2	ENSMUSG00000059923.13		OTTMUSG00000003535.3
Krt23	ENSMUSG00000006777.7		OTTMUSG00000004988.3
Gm7529	ENSMUSG00000111209.1		OTTMUSG00000062367.1
Mir1291	ENSMUSG00000106463.1		
Gm34307	ENSMUSG00000114208.1		OTTMUSG00000068388.1
Btn1a1	ENSMUSG00000000706.16		OTTMUSG00000000742.2
Pcdhb5	ENSMUSG00000063687.3		OTTMUSG00000050702.1
Gm26394	ENSMUSG00000077285.1		
Gm28476	ENSMUSG00000099483.1		OTTMUSG00000046876.1
Epha3	ENSMUSG00000052504.7		OTTMUSG00000071603.2
Gm43686	ENSMUSG00000104974.1		OTTMUSG00000054575.1
Eps8l1	ENSMUSG00000006154.13		OTTMUSG00000035448.13
Anp32b-ps1	ENSMUSG00000081792.4		OTTMUSG00000010553.1
Snord104	ENSMUSG00000065126.1		
Gm26570	ENSMUSG00000096955.1		OTTMUSG00000042547.1
Psip1	ENSMUSG00000028484.16		OTTMUSG00000000034.3
Rnf217	ENSMUSG00000063760.9		OTTMUSG00000039901.3
Psma1	ENSMUSG00000030751.18		OTTMUSG00000025343.2
Gm3778	ENSMUSG00000114435.1		OTTMUSG00000068605.1
Gm6852	ENSMUSG00000115125.1		OTTMUSG00000069661.1
Rhox2-ps	ENSMUSG00000081195.2		OTTMUSG00000054087.1
Gm15254	ENSMUSG00000095436.1		OTTMUSG00000019611.1
Dnajc2	ENSMUSG00000029014.14		OTTMUSG00000025676.3
Gm13376	ENSMUSG00000087219.1		OTTMUSG00000011665.1
Srgap2	ENSMUSG00000026425.15		OTTMUSG00000049188.2
Gm2768	ENSMUSG00000082188.1		OTTMUSG00000017003.3
Pggt1b	ENSMUSG00000024477.4		OTTMUSG00000073440.1
Hlf	ENSMUSG00000003949.16		OTTMUSG00000001287.2
Gm46344	ENSMUSG00000113059.1		OTTMUSG00000067136.1
Hoxc12	ENSMUSG00000050328.2		OTTMUSG00000037393.1
Supt20	ENSMUSG00000027751.13		OTTMUSG00000053973.9
9430068D22Rik	ENSMUSG00000115399.1		OTTMUSG00000070128.1
Avpi1	ENSMUSG00000018821.3		OTTMUSG00000034225.2
Trpv5	ENSMUSG00000036899.10		OTTMUSG00000051430.2
Gm43979	ENSMUSG00000107834.1		OTTMUSG00000056798.1
Gm17412	ENSMUSG00000094999.2		OTTMUSG00000047806.1
Gm20874	ENSMUSG00000096881.2		OTTMUSG00000045903.1
Gm43077	ENSMUSG00000105535.1		OTTMUSG00000052540.1
P4htm	ENSMUSG00000006675.10		OTTMUSG00000050767.4
Nmb	ENSMUSG00000025723.12		OTTMUSG00000031329.2
Ighv1-14	ENSMUSG00000104422.1		OTTMUSG00000052006.1
Gm14027	ENSMUSG00000090248.1		OTTMUSG00000015421.1
Sult6b2	ENSMUSG00000048473.15		OTTMUSG00000022208.4
Gm7815	ENSMUSG00000106201.1		OTTMUSG00000052667.1
Olfr2	ENSMUSG00000070417.6		OTTMUSG00000059731.4
Astx4c	ENSMUSG00000094540.1		OTTMUSG00000018590.1
Gm32158	ENSMUSG00000105633.1		OTTMUSG00000054829.1
Gm27007	ENSMUSG00000098107.1		OTTMUSG00000043355.1
Gm13261	ENSMUSG00000086748.1		OTTMUSG00000011193.1
Gm48077	ENSMUSG00000112256.1		OTTMUSG00000064904.1
4933428G20Rik	ENSMUSG00000047988.1		OTTMUSG00000002719.1
Snord118	ENSMUSG00000064899.1		
Pim2	ENSMUSG00000031155.16		OTTMUSG00000018000.2
Gm44698	ENSMUSG00000109366.1		OTTMUSG00000059158.1
Mall	ENSMUSG00000027377.2		OTTMUSG00000016094.1
Vmn1r-ps60	ENSMUSG00000092318.1		OTTMUSG00000038250.1
Gm29376	ENSMUSG00000101955.1		OTTMUSG00000049683.1
Btbd2	ENSMUSG00000003344.14		OTTMUSG00000032757.3
Mmp24	ENSMUSG00000027612.7		OTTMUSG00000016131.1
Gm50220	ENSMUSG00000117971.1		OTTMUSG00000073867.1
Vapb	ENSMUSG00000054455.5		OTTMUSG00000016375.2
Gm5120	ENSMUSG00000111151.1		OTTMUSG00000062679.1
Rasgrp1	ENSMUSG00000027347.18		OTTMUSG00000015228.3
Gm15302	ENSMUSG00000084377.1		OTTMUSG00000019814.1
1110059G10Rik	ENSMUSG00000032551.7		OTTMUSG00000031807.2
Gm15877	ENSMUSG00000081550.1		OTTMUSG00000027123.1
Crim1	ENSMUSG00000024074.8		OTTMUSG00000073011.1
Gm21829	ENSMUSG00000101058.1		OTTMUSG00000046718.1
Gm48928	ENSMUSG00000113080.1		OTTMUSG00000066795.1
Ldlrad3	ENSMUSG00000048058.17		OTTMUSG00000019155.1
Gm15338	ENSMUSG00000085899.1		OTTMUSG00000020329.1
Rpl27-ps1	ENSMUSG00000079137.3		OTTMUSG00000049987.1
U2af1l4	ENSMUSG00000078765.11		OTTMUSG00000059365.1
Gm9507	ENSMUSG00000094913.3		OTTMUSG00000047178.2
Serpina3j	ENSMUSG00000079013.2		OTTMUSG00000035426.1
Zfp770	ENSMUSG00000040321.3		OTTMUSG00000015214.1
Ddi1	ENSMUSG00000047619.5		OTTMUSG00000062235.1
Gm29785	ENSMUSG00000111810.1		OTTMUSG00000062381.1
Mir668	ENSMUSG00000099236.2		
Gm47014	ENSMUSG00000114730.1		OTTMUSG00000067791.1
Gm15905	ENSMUSG00000085993.2		OTTMUSG00000027660.3
Pole4	ENSMUSG00000030042.15		OTTMUSG00000023086.2
Gm49853	ENSMUSG00000117191.1		OTTMUSG00000072450.1
Rnu6-ps2	ENSMUSG00000094494.1		
Mir1954	ENSMUSG00000093336.1		
Gm29082	ENSMUSG00000099716.1		OTTMUSG00000045904.1
Tbce	ENSMUSG00000039233.12		OTTMUSG00000035030.2
Mir466b-5	ENSMUSG00000096113.1		
Gm20452	ENSMUSG00000092290.1		OTTMUSG00000037480.1
Gm18427	ENSMUSG00000103177.1		OTTMUSG00000051971.1
Mir6992	ENSMUSG00000098844.1		
Gm43523	ENSMUSG00000106310.1		OTTMUSG00000054754.1
Iglj3p	ENSMUSG00000106405.1		OTTMUSG00000052978.3
Snupn	ENSMUSG00000055334.4		OTTMUSG00000031810.1
Gm36529	ENSMUSG00000113771.1		OTTMUSG00000067392.1
Cmtm3	ENSMUSG00000031875.7		OTTMUSG00000061906.1
Cyp2c37	ENSMUSG00000042248.4		OTTMUSG00000028289.1
Gm45605	ENSMUSG00000109829.1		OTTMUSG00000060875.2
7120432I05Rik	ENSMUSG00000116888.1		OTTMUSG00000071764.1
Gm14343	ENSMUSG00000087550.1		OTTMUSG00000016401.1
Dclk3	ENSMUSG00000032500.10		OTTMUSG00000027483.2
Ltb4r1	ENSMUSG00000046908.5		OTTMUSG00000034668.1
Gm25074	ENSMUSG00000095479.1		
Egfros	ENSMUSG00000085091.1		OTTMUSG00000005186.1
Gm3889	ENSMUSG00000110482.1		OTTMUSG00000061561.1
Gm21735	ENSMUSG00000099460.1		OTTMUSG00000047639.1
Gm13306	ENSMUSG00000073877.10		OTTMUSG00000011352.1
Gm48757	ENSMUSG00000112700.1		OTTMUSG00000064629.1
A230001M10Rik	ENSMUSG00000105891.4		OTTMUSG00000054686.1
Cfap74	ENSMUSG00000078490.10		OTTMUSG00000010614.7
Ypel2	ENSMUSG00000018427.8		OTTMUSG00000001220.2
Rap1a-ps2	ENSMUSG00000081842.1		OTTMUSG00000015234.1
Gm49320	ENSMUSG00000109061.1		OTTMUSG00000020569.2
Retnlg	ENSMUSG00000022651.6		OTTMUSG00000071532.1
Llph-ps2	ENSMUSG00000083364.4		OTTMUSG00000017074.1
Mxd4	ENSMUSG00000037235.13		OTTMUSG00000026714.3
Armc6	ENSMUSG00000002343.11		OTTMUSG00000022201.2
Adgrg5	ENSMUSG00000061577.12		OTTMUSG00000022407.4
Gm44282	ENSMUSG00000107628.1		OTTMUSG00000057448.1
Trim62	ENSMUSG00000041000.8		OTTMUSG00000009543.2
Gabrq	ENSMUSG00000031344.11		OTTMUSG00000017852.1
Gm19031	ENSMUSG00000093748.1		OTTMUSG00000042190.1
Gm25152	ENSMUSG00000087742.1		
Sh3d19	ENSMUSG00000028082.14		OTTMUSG00000044337.13
Gm20695	ENSMUSG00000093575.1		OTTMUSG00000042238.3
Ppy	ENSMUSG00000017316.13		OTTMUSG00000002317.5
Txnl4a	ENSMUSG00000057130.12		OTTMUSG00000033180.4
Gm45477	ENSMUSG00000108394.1		OTTMUSG00000058565.1
Il25	ENSMUSG00000040770.5		OTTMUSG00000069607.1
Gm49755	ENSMUSG00000116546.1		OTTMUSG00000071329.1
Serpina3n	ENSMUSG00000021091.8		OTTMUSG00000016315.1
Ifit1	ENSMUSG00000034459.8		OTTMUSG00000016647.1
Gm10639	ENSMUSG00000074179.11		OTTMUSG00000019693.10
Cenps	ENSMUSG00000073705.10		OTTMUSG00000010953.6
Mrps22	ENSMUSG00000032459.9		OTTMUSG00000047584.1
Gm38011	ENSMUSG00000104403.1		OTTMUSG00000046246.1
Xiap	ENSMUSG00000025860.15		OTTMUSG00000017444.8
Igkv4-69	ENSMUSG00000076548.1		OTTMUSG00000052996.2
Gm15666	ENSMUSG00000084399.2		OTTMUSG00000025086.2
Stt3b	ENSMUSG00000032437.10		OTTMUSG00000062861.1
4930503B20Rik	ENSMUSG00000090202.1		OTTMUSG00000033653.1
Gm37067	ENSMUSG00000104416.1		OTTMUSG00000049056.1
Pcgf2	ENSMUSG00000018537.16		OTTMUSG00000002751.1
Gm17234	ENSMUSG00000091283.1		OTTMUSG00000036137.1
Gm14344	ENSMUSG00000085428.1		OTTMUSG00000016402.1
Mob3b	ENSMUSG00000073910.10		OTTMUSG00000006482.1
9130002K18Rik	ENSMUSG00000115837.1		OTTMUSG00000070305.1
Gm9767	ENSMUSG00000039098.3		OTTMUSG00000074685.1
Pigyl	ENSMUSG00000010607.8		OTTMUSG00000034073.1
Gm13442	ENSMUSG00000085737.1		OTTMUSG00000012244.1
4930526H09Rik	ENSMUSG00000114307.1		OTTMUSG00000067911.1
Gm23826	ENSMUSG00000088019.1		
Gm13391	ENSMUSG00000086109.2		OTTMUSG00000011793.3
A930005G22Rik	ENSMUSG00000106887.1		OTTMUSG00000056065.1
Best1	ENSMUSG00000037418.6		OTTMUSG00000028256.2
Gm2150	ENSMUSG00000114992.1		OTTMUSG00000070009.1
BC051142	ENSMUSG00000057246.16		OTTMUSG00000020171.5
Gm25100	ENSMUSG00000095674.1		
Olfr889	ENSMUSG00000096356.3		OTTMUSG00000061814.2
Gm10188	ENSMUSG00000066936.4		
Gm1972	ENSMUSG00000097053.1		OTTMUSG00000042699.1
Astx4d	ENSMUSG00000096897.1		OTTMUSG00000018599.1
Tmppe	ENSMUSG00000079260.3		OTTMUSG00000062517.1
Slc25a54	ENSMUSG00000027880.6		OTTMUSG00000007309.3
Klf14	ENSMUSG00000073209.4		OTTMUSG00000014454.2
Gm23523	ENSMUSG00000096310.1		
Ccdc188	ENSMUSG00000090777.2		OTTMUSG00000071380.1
Gm17622	ENSMUSG00000091109.1		
Acsl3	ENSMUSG00000032883.15		OTTMUSG00000033118.5
Bud23	ENSMUSG00000005378.17		OTTMUSG00000025995.4
Lipm	ENSMUSG00000056078.6		OTTMUSG00000074026.1
Gm11774	ENSMUSG00000081686.1		OTTMUSG00000004158.4
Ube2j2	ENSMUSG00000023286.16		OTTMUSG00000010983.5
Gm11655	ENSMUSG00000084978.1		OTTMUSG00000003127.1
Plaat1	ENSMUSG00000022525.13		OTTMUSG00000028465.2
Gm24161	ENSMUSG00000077780.1		
Gm6524	ENSMUSG00000110177.1		OTTMUSG00000060773.1
Gm47254	ENSMUSG00000112960.1		OTTMUSG00000067193.1
A730062M13Rik	ENSMUSG00000102971.1		OTTMUSG00000044733.1
Gm48607	ENSMUSG00000113735.1		OTTMUSG00000066529.1
Ccnb1ip1	ENSMUSG00000071470.4		OTTMUSG00000069110.1
Prdx6-ps2	ENSMUSG00000083737.1		OTTMUSG00000004812.1
Gm16838	ENSMUSG00000085689.1		OTTMUSG00000036960.2
Gm44284	ENSMUSG00000108033.1		OTTMUSG00000057545.1
4932422M17Rik	ENSMUSG00000105881.1		OTTMUSG00000043109.2
Igkv15-103	ENSMUSG00000076523.2		OTTMUSG00000052708.2
Gm4899	ENSMUSG00000094615.2		OTTMUSG00000061343.1
Cfap45	ENSMUSG00000026546.16		OTTMUSG00000034521.6
Gm28623	ENSMUSG00000099770.1		OTTMUSG00000048932.1
Krtap4-1	ENSMUSG00000063251.6		OTTMUSG00000002188.1
Gm16976	ENSMUSG00000085500.9		OTTMUSG00000036413.2
Dnajb2	ENSMUSG00000026203.16		OTTMUSG00000048595.2
Gm12951	ENSMUSG00000085920.1		OTTMUSG00000009406.1
Gm9159	ENSMUSG00000080796.1		OTTMUSG00000018315.1
Mroh2b	ENSMUSG00000022155.9		OTTMUSG00000069980.1
Gm49566	ENSMUSG00000116913.1		OTTMUSG00000071466.1
Gm37317	ENSMUSG00000104091.1		OTTMUSG00000051115.1
Mir7668	ENSMUSG00000098873.1		
Gm47625	ENSMUSG00000112461.1		OTTMUSG00000064197.1
Gm3227	ENSMUSG00000114306.1		OTTMUSG00000068572.1
Gm23229	ENSMUSG00000087922.1		
Rmnd1	ENSMUSG00000019763.11		OTTMUSG00000030953.3
Pramef20	ENSMUSG00000073721.5		OTTMUSG00000010547.3
Pcdhac2	ENSMUSG00000102697.1		OTTMUSG00000050647.1
Gm15389	ENSMUSG00000086161.1		OTTMUSG00000020989.1
Gm21168	ENSMUSG00000104651.1		OTTMUSG00000053851.1
Mien1	ENSMUSG00000002580.7		OTTMUSG00000006365.1
Zfp36l1-ps	ENSMUSG00000080942.1		OTTMUSG00000017202.1
Gm44054	ENSMUSG00000107447.1		OTTMUSG00000057486.1
Gm23903	ENSMUSG00000088191.1		
Gm8307	ENSMUSG00000100843.1		OTTMUSG00000046522.1
Gm5541	ENSMUSG00000103406.1		OTTMUSG00000051993.1
Nxf7	ENSMUSG00000031410.14		OTTMUSG00000018744.2
Gli2	ENSMUSG00000048402.14		OTTMUSG00000034815.4
Gm20823	ENSMUSG00000093950.2		OTTMUSG00000045558.2
1700028P14Rik	ENSMUSG00000033053.4		OTTMUSG00000073805.1
Gm49536	ENSMUSG00000116317.1		OTTMUSG00000071262.1
Olfr1048	ENSMUSG00000075195.3		OTTMUSG00000013658.5
Gm9825	ENSMUSG00000096403.2		OTTMUSG00000056943.1
Crygd	ENSMUSG00000067299.11		OTTMUSG00000033410.2
Uty	ENSMUSG00000068457.14		OTTMUSG00000032814.5
BC023719	ENSMUSG00000092365.2		OTTMUSG00000037526.2
Gm43542	ENSMUSG00000105241.1		OTTMUSG00000054544.1
Garem1	ENSMUSG00000042680.8		OTTMUSG00000072944.1
C2cd2l	ENSMUSG00000032120.11		OTTMUSG00000063241.1
Mir875	ENSMUSG00000077890.1		
Ggps1	ENSMUSG00000021302.10		OTTMUSG00000066762.3
Gm46499	ENSMUSG00000115682.1		OTTMUSG00000070501.1
Prelid3a	ENSMUSG00000024530.8		OTTMUSG00000074440.1
Gm11786	ENSMUSG00000083632.1		OTTMUSG00000004259.1
Vmn1r128	ENSMUSG00000095758.1		OTTMUSG00000038165.2
Mrgprb5	ENSMUSG00000070551.3		OTTMUSG00000046605.1
Gm23911	ENSMUSG00000077784.1		
Foxj2	ENSMUSG00000003154.15		OTTMUSG00000023356.3
Gm37595	ENSMUSG00000103356.1		OTTMUSG00000051124.1
4930533B01Rik	ENSMUSG00000084798.1		OTTMUSG00000015200.1
1700094D03Rik	ENSMUSG00000118506.1		OTTMUSG00000074920.2
1700092E16Rik	ENSMUSG00000111487.1		OTTMUSG00000063489.1
Mir667	ENSMUSG00000076396.1		
Gm14674	ENSMUSG00000082863.1		OTTMUSG00000017628.1
Phldb1	ENSMUSG00000048537.16		OTTMUSG00000033492.5
Pglyrp4	ENSMUSG00000042250.13		OTTMUSG00000022770.2
Gm18927	ENSMUSG00000114296.1		OTTMUSG00000068501.1
Gm27445	ENSMUSG00000098577.1		
Gm10441	ENSMUSG00000106807.1		OTTMUSG00000054614.2
Chst2	ENSMUSG00000033350.7		OTTMUSG00000046997.1
Gm27331	ENSMUSG00000098722.1		
Gm8614	ENSMUSG00000098007.1		OTTMUSG00000043452.1
1700024I08Rik	ENSMUSG00000113825.1		OTTMUSG00000067597.1
Gm37853	ENSMUSG00000102897.1		OTTMUSG00000049866.1
Gm28826	ENSMUSG00000101447.1		OTTMUSG00000046819.1
Gm38028	ENSMUSG00000103994.1		OTTMUSG00000050438.1
Mir204	ENSMUSG00000065507.3		
Xpnpep3	ENSMUSG00000022401.12		OTTMUSG00000035640.2
Gm5514	ENSMUSG00000045104.9		OTTMUSG00000073839.1
Gm37338	ENSMUSG00000103416.1		OTTMUSG00000052239.1
Gm34583	ENSMUSG00000107272.1		OTTMUSG00000055928.1
Gm26145	ENSMUSG00000077664.1		
Gm46497	ENSMUSG00000115594.1		OTTMUSG00000070349.1
Rab44	ENSMUSG00000064147.7		OTTMUSG00000031657.2
Gm13320	ENSMUSG00000083545.2		OTTMUSG00000051140.1
Ephb4	ENSMUSG00000029710.15		OTTMUSG00000021937.4
Gm24006	ENSMUSG00000089087.1		
Cd209c	ENSMUSG00000040165.14		OTTMUSG00000027103.4
Mir7090	ENSMUSG00000106193.1		
Gm22401	ENSMUSG00000092668.1		
Gm32081	ENSMUSG00000117998.1		OTTMUSG00000074084.1
Gm50142	ENSMUSG00000117907.1		OTTMUSG00000074247.1
Trav11d	ENSMUSG00000095088.3		OTTMUSG00000015208.4
Hlx	ENSMUSG00000039377.7		OTTMUSG00000037282.3
Gm22455	ENSMUSG00000064514.1		
Esp31	ENSMUSG00000092342.2		OTTMUSG00000037370.2
Gm49077	ENSMUSG00000115546.1		OTTMUSG00000070461.1
Gm671	ENSMUSG00000116116.1		OTTMUSG00000071157.1
Gm17435	ENSMUSG00000097000.2		OTTMUSG00000062131.1
Cdh24	ENSMUSG00000059674.7		OTTMUSG00000069493.1
1700097N02Rik	ENSMUSG00000099474.1		OTTMUSG00000045351.1
Gm18067	ENSMUSG00000117198.1		OTTMUSG00000072549.1
Nlrp4e	ENSMUSG00000045693.8		OTTMUSG00000027236.5
Tcstv3	ENSMUSG00000095821.2		OTTMUSG00000068173.1
Krt39	ENSMUSG00000064165.8		OTTMUSG00000004991.3
Gm20901	ENSMUSG00000096275.2		OTTMUSG00000047650.1
Gm29291	ENSMUSG00000101903.1		OTTMUSG00000049779.1
Trbj1-1	ENSMUSG00000076483.1		OTTMUSG00000051352.3
A330035P11Rik	ENSMUSG00000085615.2		OTTMUSG00000035867.1
Gm24985	ENSMUSG00000077643.1		
Gm8902	ENSMUSG00000092464.1		OTTMUSG00000037985.1
Gm12466	ENSMUSG00000083539.1		OTTMUSG00000006986.1
Prrx2	ENSMUSG00000039476.13		OTTMUSG00000011872.4
Olfr765	ENSMUSG00000056853.3		OTTMUSG00000056477.3
Bmi1	ENSMUSG00000026739.13		OTTMUSG00000011429.2
Mir344c	ENSMUSG00000077107.1		
Gm45183	ENSMUSG00000109353.1		OTTMUSG00000059899.1
Gm29823	ENSMUSG00000116800.1		OTTMUSG00000071620.1
Gm29161	ENSMUSG00000100792.1		OTTMUSG00000045640.1
Gm23573	ENSMUSG00000094906.1		
Gm48442	ENSMUSG00000114749.1		OTTMUSG00000068526.1
4933413J09Rik	ENSMUSG00000021874.12		OTTMUSG00000032519.5
Rasgrp3	ENSMUSG00000071042.12		OTTMUSG00000072964.3
Gm46102	ENSMUSG00000111061.1		OTTMUSG00000062363.1
Afg1l	ENSMUSG00000038302.14		OTTMUSG00000019465.3
Gm8839	ENSMUSG00000083830.1		OTTMUSG00000017941.1
Entpd6	ENSMUSG00000033068.16		OTTMUSG00000015756.2
Notch1	ENSMUSG00000026923.15		OTTMUSG00000012795.3
Gm9359	ENSMUSG00000091040.1		OTTMUSG00000035462.1
Rpl38-ps1	ENSMUSG00000083326.4		OTTMUSG00000009978.1
Olfr1027-ps1	ENSMUSG00000082892.2		OTTMUSG00000013594.2
Gm25342	ENSMUSG00000088084.1		
Gpr141	ENSMUSG00000053101.3		OTTMUSG00000067319.2
Gm5979	ENSMUSG00000103304.1		OTTMUSG00000052158.1
Fam219a	ENSMUSG00000028439.14		OTTMUSG00000006658.1
4930412O13Rik	ENSMUSG00000025783.2		OTTMUSG00000011127.1
Gm19710	ENSMUSG00000105552.1		OTTMUSG00000052887.1
Rpl31-ps2	ENSMUSG00000113952.1		OTTMUSG00000067525.1
Mbd5	ENSMUSG00000036792.12		OTTMUSG00000012482.11
Rps6kb2	ENSMUSG00000024830.17		OTTMUSG00000028311.2
Gm12654	ENSMUSG00000081508.1		OTTMUSG00000007851.1
Cmtm2b	ENSMUSG00000035785.6		OTTMUSG00000061904.1
Btnl2	ENSMUSG00000024340.15		OTTMUSG00000020172.2
Gm11890	ENSMUSG00000084179.1		OTTMUSG00000004787.1
Ogdhl	ENSMUSG00000021913.8		OTTMUSG00000069863.1
Ddx59	ENSMUSG00000026404.12		OTTMUSG00000021585.1
Mrpl36	ENSMUSG00000021607.9		OTTMUSG00000067528.1
Asb11	ENSMUSG00000031382.14		OTTMUSG00000019517.1
Gm25429	ENSMUSG00000088232.1		
Gm12421	ENSMUSG00000083743.1		OTTMUSG00000006759.1
Gm26121	ENSMUSG00000065298.1		
Gm15820	ENSMUSG00000107105.1		OTTMUSG00000026434.2
Olfr1266-ps1	ENSMUSG00000111071.1		OTTMUSG00000063387.1
Gm32347	ENSMUSG00000102513.1		OTTMUSG00000050186.1
Rpl26-ps1	ENSMUSG00000111300.1		OTTMUSG00000063499.1
Gcnt3	ENSMUSG00000032226.5		OTTMUSG00000062764.1
Wee2	ENSMUSG00000037159.11		OTTMUSG00000023198.4
Ces3b	ENSMUSG00000062181.14		OTTMUSG00000037587.1
Gm24971	ENSMUSG00000093322.1		
1700024P04Rik	ENSMUSG00000045022.6		OTTMUSG00000033617.2
Gm47330	ENSMUSG00000114485.1		OTTMUSG00000068086.1
Ammecr1l	ENSMUSG00000041915.9		OTTMUSG00000073151.1
Gm44627	ENSMUSG00000108418.1		OTTMUSG00000057969.1
Slc25a32	ENSMUSG00000022299.9		OTTMUSG00000070497.2
Gm11252	ENSMUSG00000080780.1		OTTMUSG00000000359.1
Selenok-ps8	ENSMUSG00000113014.1		OTTMUSG00000066882.1
1700011L03Rik	ENSMUSG00000109759.1		OTTMUSG00000061325.1
Gm7150	ENSMUSG00000080743.2		OTTMUSG00000019375.2
Gm6409	ENSMUSG00000117948.1		OTTMUSG00000074051.1
Gm3637	ENSMUSG00000114480.1		OTTMUSG00000068906.1
Gm23292	ENSMUSG00000093359.1		
Vim	ENSMUSG00000026728.9		OTTMUSG00000011231.4
Gm45785	ENSMUSG00000110136.1		OTTMUSG00000060435.1
Gm46637	ENSMUSG00000117713.1		OTTMUSG00000073586.1
Dner	ENSMUSG00000036766.12		OTTMUSG00000048002.2
Gm29347	ENSMUSG00000100979.1		OTTMUSG00000049125.1
1700003D09Rik	ENSMUSG00000085944.1		OTTMUSG00000002635.1
Chd9	ENSMUSG00000056608.14		OTTMUSG00000061365.1
Gm17183	ENSMUSG00000091466.1		OTTMUSG00000036692.1
Drosha	ENSMUSG00000022191.16		OTTMUSG00000023663.4
Gm37320	ENSMUSG00000104324.1		OTTMUSG00000042918.1
Celf2	ENSMUSG00000002107.18		OTTMUSG00000011788.6
Gm45188	ENSMUSG00000109282.1		OTTMUSG00000058922.1
Gm6305	ENSMUSG00000081052.1		OTTMUSG00000026464.1
Epm2aip1	ENSMUSG00000046785.8		OTTMUSG00000030275.3
Zfp882	ENSMUSG00000089857.9		OTTMUSG00000022410.2
Bend7	ENSMUSG00000048186.14		OTTMUSG00000010737.3
Gm44910	ENSMUSG00000109538.1		OTTMUSG00000059803.1
Azin2	ENSMUSG00000028789.16		OTTMUSG00000009540.5
Gm31774	ENSMUSG00000110494.1		OTTMUSG00000061615.1
Gm2123	ENSMUSG00000112986.1		OTTMUSG00000066412.1
Gm14199	ENSMUSG00000089898.2		OTTMUSG00000015922.3
Vmn1r56	ENSMUSG00000091874.2		OTTMUSG00000037737.1
Gm37132	ENSMUSG00000103443.1		OTTMUSG00000050895.1
D830024N08Rik	ENSMUSG00000110580.1		OTTMUSG00000061577.1
Gm29359	ENSMUSG00000101700.1		OTTMUSG00000047672.1
Gm11431	ENSMUSG00000087407.1		OTTMUSG00000000980.1
Pbx3	ENSMUSG00000038718.15		OTTMUSG00000011928.8
Jhy	ENSMUSG00000032023.7		OTTMUSG00000034173.2
Gm12498	ENSMUSG00000087357.1		OTTMUSG00000007185.1
Gm43177	ENSMUSG00000104847.1		OTTMUSG00000054562.1
Tcl1b1	ENSMUSG00000066359.6		OTTMUSG00000066220.1
Gm48510	ENSMUSG00000114388.1		OTTMUSG00000068574.1
Gm14647	ENSMUSG00000084044.1		OTTMUSG00000017563.5
Gm7746	ENSMUSG00000082611.1		OTTMUSG00000018637.1
Tnfrsf13b	ENSMUSG00000010142.12		OTTMUSG00000005824.2
Gm6786	ENSMUSG00000108086.1		OTTMUSG00000057297.1
Atg9a	ENSMUSG00000033124.16		OTTMUSG00000048480.4
Gm37082	ENSMUSG00000102850.1		OTTMUSG00000044693.2
Ptpre	ENSMUSG00000041836.10		OTTMUSG00000060356.3
Nudt18	ENSMUSG00000045211.5		OTTMUSG00000069186.1
Epb41l3	ENSMUSG00000024044.19		OTTMUSG00000060066.7
Fbxw4	ENSMUSG00000040913.11		OTTMUSG00000034259.4
Gm29526	ENSMUSG00000100273.1		OTTMUSG00000046761.1
Gm44147	ENSMUSG00000107471.1		OTTMUSG00000056549.1
Defb13	ENSMUSG00000044222.3		OTTMUSG00000020827.1
Mir216b	ENSMUSG00000076318.1		
Gm45769	ENSMUSG00000107838.1		OTTMUSG00000056978.1
Gm6038	ENSMUSG00000087325.3		OTTMUSG00000017830.1
Olfr677	ENSMUSG00000073914.2		OTTMUSG00000060557.2
4933411E02Rik	ENSMUSG00000110876.1		OTTMUSG00000062418.1
Gm10409	ENSMUSG00000096488.1		OTTMUSG00000036018.1
Prmt5	ENSMUSG00000023110.12		OTTMUSG00000020079.4
Mir693	ENSMUSG00000076141.1		
Gm26979	ENSMUSG00000098045.1		OTTMUSG00000043191.1
Scarna2	ENSMUSG00000088185.1		
Nphs1os	ENSMUSG00000087009.1		OTTMUSG00000031126.1
